payment_id,order_id,payment_method,payment_date,amount
623,30548,Debit Card,2023-10-31,452.57
624,80017,Credit Card,2024-03-28,3651.76
625,50943,UPI,2025-04-24,3988.83
626,29038,UPI,2025-06-21,962.7
627,22946,Cash,2024-03-07,3233.58
628,30975,Debit Card,2024-11-18,4630.94
629,18787,UPI,2025-05-10,104.75
630,50946,Cash,2025-02-15,2312.92
631,94988,Credit Card,2024-01-06,3952.35
632,82540,Credit Card,2024-12-03,3868.22
633,27810,UPI,2023-12-26,75.22
634,80365,Cash,2025-07-18,3468.29
635,72152,Bank Transfer,2024-10-09,3867.69
636,32637,Bank Transfer,2023-11-09,165.44
637,28333,Bank Transfer,2024-01-01,267.33
638,62998,UPI,2024-09-07,3540.54
639,99177,Debit Card,2024-05-03,1572.1
640,18913,Credit Card,2025-01-05,990.34
641,50720,Credit Card,2025-02-21,3831.4
642,42759,UPI,2023-12-17,2621.22
643,29302,UPI,2024-06-02,4502.39
644,43831,Bank Transfer,2024-12-02,3605.86
645,84887,UPI,2025-06-03,4835.67
646,12927,Debit Card,2024-01-29,1978.86
647,66445,Cash,2025-03-30,4870.62
648,97237,Bank Transfer,2025-09-03,4830.75
649,78262,Credit Card,2024-04-26,51.96
650,93100,Cash,2023-09-17,2888.53
651,2571,UPI,2024-10-07,3231.72
652,7121,Cash,2025-03-11,1581.97
653,34283,Cash,2024-07-28,205.77
654,39274,Debit Card,2025-03-12,1053.2
655,4924,Cash,2024-12-23,327.83
656,90425,Credit Card,2025-07-24,2347.71
657,30595,Cash,2025-07-31,4117.58
658,60792,Bank Transfer,2024-03-14,2393.16
659,46962,Credit Card,2024-06-04,401.26
660,10827,UPI,2024-12-17,4222.58
661,52336,UPI,2024-06-10,3356.14
662,81545,Cash,2025-05-28,4413.14
663,6623,Bank Transfer,2024-11-05,1543.26
664,3832,Credit Card,2024-08-25,3374.9
665,2379,Credit Card,2024-10-11,1771.63
666,67293,Debit Card,2024-02-25,470.16
667,52089,Debit Card,2025-09-01,3696.17
668,73734,Credit Card,2025-02-09,1403.5
669,95089,Cash,2024-02-27,3499.12
670,67556,Debit Card,2025-01-22,1441.98
671,44925,Credit Card,2025-01-01,4763.27
672,97267,Cash,2024-04-16,1715.03
673,50570,Credit Card,2024-10-22,1570.11
674,15778,Cash,2024-08-18,3649.3
675,22549,Bank Transfer,2025-08-15,3593.32
676,18215,Cash,2024-08-16,4251.29
677,367,Debit Card,2024-03-27,399.84
678,66003,Cash,2025-08-03,2186.32
679,342,UPI,2024-04-30,1993.65
680,88927,UPI,2024-09-23,1207.77
681,90808,Credit Card,2024-03-30,3567.87
682,31182,UPI,2024-04-10,1272.22
683,98199,Bank Transfer,2023-10-27,796.45
684,80362,UPI,2025-04-05,4571.25
685,47130,Cash,2024-02-24,2628.86
686,42192,Credit Card,2025-07-24,4295.38
687,67432,UPI,2024-03-08,3985.69
688,24334,Bank Transfer,2024-06-25,462.37
689,44387,Bank Transfer,2025-03-12,2632.24
690,42138,Credit Card,2023-09-27,2856.63
691,28092,Debit Card,2025-08-07,4851.69
692,81821,Bank Transfer,2024-04-28,1697.43
693,88596,Credit Card,2024-07-20,4189.75
694,61622,UPI,2024-04-19,724.93
695,83540,Cash,2024-08-13,3196.28
696,16775,Credit Card,2023-09-15,1099.86
697,15865,UPI,2025-08-05,673.47
698,70839,Debit Card,2024-06-25,3650.8
699,64500,Bank Transfer,2024-07-08,1137.33
700,64440,UPI,2023-11-30,2456.42
701,53914,Debit Card,2024-10-04,952.92
702,42705,Debit Card,2024-06-12,3437.43
703,20290,Bank Transfer,2025-06-10,1328.2
704,50689,Bank Transfer,2024-03-11,2698.56
705,54895,Debit Card,2024-02-15,3717.08
706,24809,UPI,2023-11-25,1060.28
707,3671,UPI,2025-08-02,364.75
708,95489,Cash,2024-08-11,2467.6
709,14489,Debit Card,2024-10-22,2282.45
710,69733,UPI,2024-07-03,1849.45
711,23947,Cash,2023-11-03,225.51
712,18347,Bank Transfer,2024-03-17,2007.07
713,73314,Debit Card,2024-09-02,1640.18
714,72465,Debit Card,2025-04-25,1629.65
715,77109,Credit Card,2025-08-05,968.17
716,88617,Credit Card,2024-01-23,4386.96
717,79609,Cash,2023-09-13,484.84
718,68043,Bank Transfer,2025-06-11,3880.38
719,7666,Cash,2024-07-02,2084.62
720,61880,Debit Card,2025-07-10,1912.98
721,9997,Debit Card,2025-05-15,1871.22
722,77819,Bank Transfer,2024-08-30,4578.14
723,49133,Cash,2024-11-08,2374.38
724,5912,Debit Card,2023-11-04,3448.97
725,60334,Debit Card,2025-08-23,949.56
726,58205,Credit Card,2024-07-08,2326.01
727,18416,Cash,2024-05-17,3243.59
728,10488,Debit Card,2025-04-23,1812.59
729,65207,UPI,2024-10-27,226.89
730,69772,Debit Card,2025-05-16,734.21
731,75258,UPI,2024-03-27,104.93
732,60344,UPI,2024-04-24,2042.65
733,37304,Cash,2024-03-19,4513.72
734,59227,Bank Transfer,2023-10-21,1333.56
735,5019,Debit Card,2024-05-04,4071.25
736,76231,Bank Transfer,2025-01-28,3306.08
737,29473,UPI,2024-11-16,3811.84
738,87742,Bank Transfer,2024-09-20,3476.15
739,31681,Cash,2024-04-28,1796.42
740,8866,Debit Card,2024-11-18,3518.66
741,56053,Debit Card,2024-10-23,3461.06
742,1583,Bank Transfer,2024-11-11,297.51
743,41964,Bank Transfer,2023-11-02,595.28
744,76404,Cash,2025-05-06,2054.72
745,77580,Cash,2023-12-16,752.53
746,87468,Cash,2023-09-26,3335.28
747,82872,Bank Transfer,2024-10-10,4836.89
748,28784,Bank Transfer,2023-10-16,2590.7
749,25855,Credit Card,2025-02-13,1621.75
750,18897,Bank Transfer,2024-07-07,4901.92
751,93690,UPI,2024-08-22,3374.55
752,73652,UPI,2024-06-25,1224.25
753,48132,Cash,2024-12-29,2381.65
754,57242,Bank Transfer,2024-01-30,176.76
755,40883,Bank Transfer,2023-09-20,2776.01
756,46916,Bank Transfer,2024-04-04,675.81
757,13975,Debit Card,2025-04-07,3108.01
758,13129,UPI,2024-03-18,3065.19
759,90674,Credit Card,2025-05-08,993.42
760,25637,Cash,2024-06-05,2859.71
761,7707,UPI,2023-10-01,2490.23
762,42836,Cash,2024-09-09,4102.23
763,35956,UPI,2023-12-02,2142.0
764,80882,Debit Card,2025-09-09,411.41
765,5579,Bank Transfer,2024-08-17,417.72
766,55152,Bank Transfer,2025-06-21,3336.51
767,32877,Credit Card,2024-02-21,1628.24
768,87905,Debit Card,2024-03-23,548.41
769,8077,Cash,2024-04-09,4825.08
770,66115,Bank Transfer,2023-10-09,230.72
771,59149,Debit Card,2023-09-25,2466.51
772,23721,Cash,2024-08-29,861.12
773,21587,Debit Card,2024-12-12,422.72
774,86752,UPI,2025-04-06,4512.43
775,83299,Bank Transfer,2024-10-14,4375.4
776,99279,Credit Card,2025-01-30,1855.41
777,56122,Bank Transfer,2025-07-14,1440.85
778,24298,Bank Transfer,2024-03-04,1899.89
779,98277,Bank Transfer,2025-04-24,1896.78
780,74520,UPI,2023-12-29,4411.92
781,3846,UPI,2024-02-15,544.18
782,30231,Debit Card,2025-08-04,767.24
783,11681,UPI,2025-07-27,2992.19
784,34154,UPI,2025-01-12,861.74
785,59314,Cash,2024-08-08,4123.55
786,39401,Debit Card,2024-07-09,4833.83
787,15422,Cash,2024-05-24,4993.69
788,8285,UPI,2024-01-14,1132.23
789,31304,Cash,2025-02-19,3319.46
790,31324,UPI,2025-05-08,4741.07
791,81437,Debit Card,2023-11-12,3398.12
792,44614,Debit Card,2025-04-07,4264.27
793,91251,Bank Transfer,2024-05-24,4484.13
794,20069,Cash,2023-12-04,4900.56
795,92135,Cash,2024-05-24,861.78
796,9748,Credit Card,2024-01-09,2761.42
797,88274,Debit Card,2025-06-23,3292.43
798,92266,Debit Card,2024-06-12,426.22
799,62215,Credit Card,2023-09-23,3180.35
800,28853,Credit Card,2024-07-03,4945.33
801,93550,Bank Transfer,2023-12-10,3617.85
802,14604,UPI,2024-02-29,2516.02
803,27899,Bank Transfer,2024-04-09,2550.04
804,39997,Debit Card,2025-05-01,2156.68
805,63108,Credit Card,2023-10-19,1155.36
806,71462,Cash,2025-05-26,2661.93
807,46762,Cash,2023-12-19,2515.86
808,59814,UPI,2025-06-11,2275.38
809,94526,Credit Card,2024-05-29,1119.98
810,38744,Debit Card,2023-12-10,4690.71
811,30338,Cash,2025-08-24,3665.98
812,43927,Bank Transfer,2024-09-27,2167.19
813,34629,Cash,2023-10-10,1788.62
814,28558,Cash,2024-06-22,2659.68
815,47883,Cash,2023-09-17,2459.98
816,13960,Cash,2025-02-07,1007.75
817,41665,UPI,2024-04-21,2640.83
818,70709,Credit Card,2024-02-15,3878.44
819,43064,Credit Card,2025-04-10,4864.62
820,63879,UPI,2024-09-14,691.78
821,87342,Bank Transfer,2023-10-03,2760.62
822,52791,Credit Card,2025-08-19,1153.08
823,9977,Credit Card,2023-12-11,4099.78
824,36364,Cash,2024-06-12,1225.88
825,55598,UPI,2024-03-10,3746.84
826,3468,Cash,2024-08-01,3961.22
827,16885,Credit Card,2025-08-19,2444.73
828,63971,UPI,2025-07-26,2826.71
829,90717,Cash,2023-11-01,51.69
830,99021,Debit Card,2024-04-14,1609.32
831,5308,Cash,2024-10-01,1809.63
832,12238,Debit Card,2024-02-26,4026.41
833,45366,Debit Card,2025-06-01,3631.52
834,1481,Cash,2024-07-30,3976.05
835,62711,Cash,2024-12-07,1990.05
836,7553,Debit Card,2023-12-29,1285.38
837,91866,Bank Transfer,2025-08-01,3128.38
838,41740,Cash,2025-01-12,4226.71
839,83975,Debit Card,2024-01-07,2620.04
840,50419,Bank Transfer,2024-10-01,2766.3
841,49199,UPI,2024-08-21,2143.67
842,13955,Credit Card,2024-07-16,334.68
843,65569,Credit Card,2025-03-23,3051.67
844,58260,Bank Transfer,2023-11-11,1702.05
845,52438,Credit Card,2024-02-16,4496.52
846,40562,Cash,2025-07-28,2738.17
847,40125,Debit Card,2025-04-10,3405.81
848,40243,UPI,2023-09-16,1940.59
849,96652,Credit Card,2025-08-28,3416.07
850,49761,Credit Card,2024-04-29,2477.0
851,3090,Credit Card,2024-10-25,4797.1
852,19838,UPI,2024-02-23,2117.61
853,79422,UPI,2024-04-04,227.58
854,77129,Cash,2024-03-18,3347.99
855,57725,Cash,2025-06-28,137.16
856,44826,Bank Transfer,2024-05-17,306.82
857,39540,Credit Card,2025-06-16,1521.88
858,91893,Bank Transfer,2025-05-06,4154.27
859,55102,Credit Card,2025-01-14,1868.21
860,98508,Debit Card,2024-06-03,163.95
861,51024,Credit Card,2025-03-21,549.45
862,8154,UPI,2024-03-24,2794.66
863,40940,Debit Card,2023-09-17,3828.89
864,34451,Bank Transfer,2024-08-29,2983.54
865,32408,Credit Card,2025-03-15,4276.25
866,21469,Credit Card,2024-07-11,195.42
867,43309,UPI,2025-01-26,4324.43
868,85558,Bank Transfer,2024-02-12,1485.5
869,70656,Bank Transfer,2024-04-27,3394.83
870,36649,Cash,2023-09-19,521.61
871,54409,Credit Card,2024-05-24,1908.18
872,62261,Bank Transfer,2025-03-07,3894.94
873,16990,UPI,2024-07-29,1804.18
874,49543,Debit Card,2024-06-28,2583.21
875,38686,Bank Transfer,2024-11-22,1662.2
876,295,Cash,2023-10-19,1442.52
877,47183,UPI,2024-05-28,2032.29
878,51732,Bank Transfer,2024-11-21,4901.79
879,78123,Credit Card,2024-03-27,800.48
880,85969,Cash,2025-03-12,4896.51
881,79707,Cash,2024-11-01,4992.37
882,46491,Cash,2025-01-02,1715.3
883,66528,Credit Card,2023-12-16,2395.81
884,35451,UPI,2024-09-08,3667.48
885,92585,Debit Card,2025-04-08,2489.63
886,88506,UPI,2023-12-12,2959.14
887,2882,Credit Card,2025-01-15,1334.81
888,85923,Bank Transfer,2024-10-31,1424.19
889,66556,Debit Card,2023-10-03,2803.61
890,34590,Credit Card,2024-12-22,2861.26
891,34922,Credit Card,2024-04-22,52.0
892,86765,Cash,2024-09-12,3361.92
893,98170,UPI,2025-04-26,2577.12
894,77039,UPI,2024-10-03,4045.4
895,38787,Cash,2025-02-02,2659.69
896,42714,Credit Card,2024-11-08,4290.91
897,99768,UPI,2024-11-23,3984.74
898,68016,Bank Transfer,2023-12-10,4809.8
899,37544,Bank Transfer,2024-07-25,4687.41
900,47725,UPI,2024-04-05,1006.41
901,60991,Debit Card,2024-04-06,1661.57
902,83161,Cash,2024-06-08,2223.84
903,92366,UPI,2023-11-03,732.62
904,75964,Debit Card,2024-12-10,4917.17
905,89823,Bank Transfer,2025-07-17,2736.55
906,58932,Debit Card,2023-10-26,2085.25
907,24839,UPI,2024-08-13,4748.94
908,15014,Cash,2024-05-08,2941.98
909,85574,UPI,2025-03-26,2530.42
910,26371,UPI,2025-05-19,4232.99
911,65909,Cash,2024-11-18,2782.5
912,95586,Bank Transfer,2025-01-06,2220.85
913,39994,UPI,2024-04-18,2029.92
914,7627,Cash,2025-06-05,4797.65
915,53472,Cash,2023-09-23,3483.36
916,33894,UPI,2023-10-26,3790.23
917,35281,UPI,2025-02-05,1563.29
918,41602,Bank Transfer,2025-06-24,3584.19
919,67002,UPI,2023-09-22,4311.68
920,64807,Cash,2023-09-16,3551.98
921,57728,Bank Transfer,2024-09-15,4454.03
922,13545,Cash,2023-11-27,3142.94
923,99164,Debit Card,2025-09-02,1274.88
924,76941,Debit Card,2024-05-06,4311.3
925,51458,Debit Card,2023-10-03,4951.65
926,66078,Credit Card,2023-09-24,1962.28
927,88253,Cash,2025-05-22,1771.8
928,8429,Debit Card,2023-09-18,4018.4
929,27549,Bank Transfer,2023-10-10,175.32
930,95840,Debit Card,2023-10-27,2962.9
931,11539,UPI,2024-09-28,2914.33
932,60303,Bank Transfer,2025-06-25,2474.2
933,68959,Bank Transfer,2024-01-15,3414.44
934,53868,Credit Card,2025-06-19,3769.62
935,67881,UPI,2024-09-22,173.73
936,83791,UPI,2023-10-26,4573.22
937,15599,UPI,2024-07-30,2928.68
938,156,UPI,2025-06-03,63.55
939,4918,UPI,2025-02-13,3639.67
940,26383,Cash,2024-01-25,2059.23
941,53515,Bank Transfer,2024-11-11,2989.55
942,41706,Credit Card,2025-07-02,4683.66
943,45159,UPI,2025-01-28,3400.81
944,54502,UPI,2025-05-07,4251.38
945,67305,Credit Card,2025-04-21,4223.87
946,11748,Bank Transfer,2024-12-10,3690.96
947,23344,Bank Transfer,2025-02-17,1051.16
948,35192,Credit Card,2024-07-22,4959.77
949,44816,Credit Card,2024-08-20,1708.95
950,880,Credit Card,2024-07-02,3967.01
951,96991,Bank Transfer,2023-12-09,1981.83
952,84816,Debit Card,2024-08-02,2166.3
953,92653,Cash,2025-03-27,4971.44
954,44679,Debit Card,2023-10-10,1476.6
955,17519,Debit Card,2024-10-27,4639.91
956,79525,Credit Card,2024-08-24,4415.87
957,62719,Credit Card,2024-03-20,2685.95
958,84346,UPI,2025-05-02,1057.19
959,33390,Cash,2025-01-06,1088.93
960,14020,UPI,2024-06-06,3476.22
961,63677,Debit Card,2024-03-06,2360.05
962,81185,UPI,2023-11-28,1033.1
963,35474,Credit Card,2024-06-04,1599.88
964,104,Cash,2025-04-28,2039.67
965,21424,UPI,2024-04-02,771.66
966,3578,Credit Card,2025-08-02,4954.2
967,14396,Debit Card,2024-05-10,3066.76
968,78825,Debit Card,2025-06-05,1777.0
969,25638,Bank Transfer,2024-08-13,2145.77
970,14283,UPI,2024-04-08,862.96
971,57286,Bank Transfer,2025-04-04,2238.68
972,24912,Debit Card,2024-12-12,1897.85
973,56459,Cash,2025-06-14,3094.84
974,51601,Credit Card,2025-04-10,894.58
975,73420,Credit Card,2024-06-02,3354.48
976,60095,Debit Card,2024-03-26,2468.76
977,61092,Debit Card,2024-07-03,1186.01
978,36221,Cash,2025-07-09,368.62
979,52869,UPI,2025-09-12,4804.11
980,50424,Credit Card,2024-06-16,2925.27
981,27620,Debit Card,2025-01-13,96.53
982,70464,Cash,2025-07-29,149.06
983,57420,Bank Transfer,2025-01-01,897.38
984,83316,Bank Transfer,2023-10-10,4248.12
985,71024,UPI,2024-05-29,2294.72
986,61789,Credit Card,2025-07-31,3701.41
987,63331,Credit Card,2024-04-16,4098.68
988,11027,Debit Card,2025-08-27,1558.49
989,83918,Credit Card,2025-08-15,56.54
990,34773,Debit Card,2025-06-11,122.28
991,24201,UPI,2025-04-29,1552.36
992,80228,Credit Card,2024-02-29,3825.73
993,67325,Credit Card,2024-04-24,3032.24
994,20388,Cash,2023-12-24,1041.13
995,41529,Credit Card,2024-03-20,3529.31
996,12620,Cash,2025-06-11,1654.58
997,59963,Cash,2023-09-24,3569.84
998,41431,Debit Card,2024-05-07,510.52
999,89235,Bank Transfer,2023-09-20,1876.76
1000,77481,Debit Card,2024-10-08,3220.69
1001,26797,Cash,2023-12-25,319.87
1002,1193,Credit Card,2025-06-16,3510.96
1003,15672,Credit Card,2025-08-26,411.9
1004,602,Cash,2024-10-01,1043.67
1005,46222,Debit Card,2025-05-06,4889.37
1006,97231,Credit Card,2024-09-09,1816.83
1007,9691,Credit Card,2025-03-24,2006.64
1008,84247,Cash,2023-10-16,3651.31
1009,69505,Credit Card,2023-09-16,523.54
1010,29483,Credit Card,2024-04-27,616.59
1011,88212,Cash,2024-11-23,4690.37
1012,10452,Credit Card,2025-04-02,1975.32
1013,84452,Bank Transfer,2023-12-22,752.78
1014,96212,Bank Transfer,2024-07-08,2857.41
1015,50484,Cash,2023-10-17,3520.69
1016,45770,Cash,2023-12-26,4284.59
1017,36394,Debit Card,2025-03-12,501.26
1018,48095,Debit Card,2024-04-16,899.45
1019,30528,UPI,2023-09-17,2369.31
1020,8208,Bank Transfer,2024-05-18,4550.78
1021,4671,Debit Card,2025-07-18,2009.91
1022,46088,Cash,2025-08-01,3585.32
1023,2269,Credit Card,2024-09-23,3354.43
1024,50535,Debit Card,2023-12-14,1000.31
1025,64790,Cash,2025-06-28,987.34
1026,6546,Bank Transfer,2024-10-06,2314.91
1027,12675,UPI,2025-07-10,1557.44
1028,18464,UPI,2025-03-13,2466.99
1029,15904,Credit Card,2023-12-23,4875.43
1030,79368,Debit Card,2025-04-05,4045.44
1031,45739,Credit Card,2025-08-13,825.72
1032,76502,Debit Card,2024-06-16,2885.43
1033,62405,Credit Card,2025-08-28,3531.25
1034,38868,Credit Card,2025-05-27,3354.01
1035,99534,Cash,2025-06-14,1123.56
1036,53451,UPI,2025-05-17,2967.95
1037,75158,Debit Card,2024-03-04,3904.33
1038,1883,UPI,2024-01-14,4873.25
1039,18831,Cash,2024-08-08,4887.26
1040,81212,Cash,2024-08-06,4085.85
1041,30461,Cash,2024-04-12,2516.81
1042,22805,Cash,2024-10-20,2746.71
1043,19606,Bank Transfer,2023-12-13,368.5
1044,77620,Debit Card,2024-03-02,2866.28
1045,53250,Bank Transfer,2024-09-03,2133.84
1046,55278,UPI,2023-11-14,640.59
1047,7466,Bank Transfer,2025-02-02,923.44
1048,99026,UPI,2024-12-23,4805.64
1049,53963,Bank Transfer,2025-07-29,2461.68
1050,56120,Cash,2025-06-18,2123.38
1051,56598,UPI,2024-02-27,2338.25
1052,25172,Debit Card,2025-04-27,3520.22
1053,60517,Cash,2023-11-18,2305.92
1054,30986,Debit Card,2023-12-13,3712.67
1055,57549,Bank Transfer,2025-04-12,1072.54
1056,66119,Credit Card,2024-08-08,3260.33
1057,59515,Bank Transfer,2024-08-25,440.78
1058,46883,Bank Transfer,2023-12-30,4285.38
1059,83298,UPI,2024-02-28,3680.39
1060,99477,Cash,2025-04-22,3496.68
1061,16041,Cash,2024-05-29,1115.86
1062,30672,Credit Card,2023-12-22,2233.39
1063,7218,Debit Card,2024-06-09,4415.55
1064,87557,Credit Card,2024-12-22,2004.57
1065,29955,UPI,2025-03-09,4814.55
1066,86937,Debit Card,2025-06-16,663.69
1067,46171,Debit Card,2023-11-14,3318.86
1068,62874,Debit Card,2024-11-15,3776.83
1069,98956,Cash,2024-08-18,1274.36
1070,78917,Cash,2024-06-30,3270.99
1071,12879,UPI,2025-08-20,488.97
1072,674,Credit Card,2025-02-27,2967.39
1073,97541,Credit Card,2023-10-20,4362.48
1074,62102,Bank Transfer,2024-12-05,4171.63
1075,62310,Bank Transfer,2025-06-29,1282.12
1076,37268,Credit Card,2025-03-27,2314.55
1077,16596,Credit Card,2024-01-08,1173.64
1078,60748,Cash,2023-11-29,659.54
1079,96788,UPI,2024-01-03,662.04
1080,61740,Bank Transfer,2024-05-06,4096.54
1081,59345,Cash,2025-03-11,2421.66
1082,59907,Cash,2025-06-29,4367.7
1083,15035,Cash,2024-06-29,4847.83
1084,18240,Cash,2025-02-05,2541.34
1085,58866,UPI,2024-01-02,4078.44
1086,12957,Cash,2025-09-05,555.8
1087,79705,Cash,2024-09-10,2839.13
1088,75421,UPI,2024-09-23,2367.91
1089,63262,Credit Card,2024-09-11,1586.66
1090,84395,Credit Card,2023-11-29,2835.45
1091,24237,Debit Card,2025-06-10,3578.48
1092,32448,Debit Card,2024-01-20,211.13
1093,53584,Credit Card,2024-08-04,4060.82
1094,40467,Credit Card,2024-09-04,4285.93
1095,6277,Cash,2023-12-09,2855.24
1096,63635,Credit Card,2025-07-03,2129.71
1097,25724,Cash,2024-11-28,3929.72
1098,50810,Bank Transfer,2024-08-24,4924.52
1099,61826,Bank Transfer,2024-08-17,372.47
1100,68558,UPI,2024-05-21,4215.96
1101,9684,UPI,2025-06-04,1620.23
1102,46570,UPI,2023-10-11,3335.01
1103,51045,Credit Card,2024-11-23,473.91
1104,46569,Cash,2025-09-03,4230.69
1105,46816,Bank Transfer,2024-09-09,2326.43
1106,38641,Credit Card,2023-10-18,4152.17
1107,63021,Bank Transfer,2024-12-09,215.65
1108,94918,Bank Transfer,2025-07-30,1400.79
1109,44321,Debit Card,2025-05-15,100.75
1110,22816,Bank Transfer,2024-07-13,1931.89
1111,644,UPI,2024-08-13,3337.9
1112,13238,UPI,2024-07-06,380.72
1113,5336,Bank Transfer,2025-02-13,2733.96
1114,54752,Cash,2025-09-01,3866.78
1115,1680,UPI,2024-01-09,569.29
1116,56300,Bank Transfer,2025-04-21,703.09
1117,35640,Credit Card,2025-03-02,3637.94
1118,722,Debit Card,2023-10-05,2764.68
1119,17403,Bank Transfer,2024-05-29,945.81
1120,24452,Cash,2025-03-26,1966.98
1121,31478,Bank Transfer,2023-09-13,1836.0
1122,66824,Cash,2024-08-28,2702.06
1123,19556,UPI,2024-06-21,606.91
1124,18790,UPI,2024-05-11,4337.05
1125,70825,Bank Transfer,2025-08-03,4925.93
1126,97106,UPI,2025-06-20,4619.6
1127,49720,Bank Transfer,2024-01-27,3871.07
1128,12599,Debit Card,2025-06-02,3273.16
1129,79078,Credit Card,2025-06-20,4386.36
1130,48792,Cash,2024-08-27,1565.81
1131,42777,Debit Card,2025-02-17,4980.14
1132,44629,Debit Card,2024-10-08,474.84
1133,74863,UPI,2024-02-15,3838.63
1134,2928,UPI,2024-05-04,2703.75
1135,16410,UPI,2025-01-28,1542.34
1136,44550,Cash,2024-09-13,2130.38
1137,25281,Bank Transfer,2024-04-03,3059.21
1138,47691,Cash,2024-05-10,1868.74
1139,65180,UPI,2024-10-09,1120.04
1140,94844,Bank Transfer,2025-02-08,2005.83
1141,3556,UPI,2024-01-30,4589.03
1142,9190,Bank Transfer,2024-12-08,4644.87
1143,58278,Debit Card,2024-12-13,3540.6
1144,59161,Bank Transfer,2024-04-06,2772.75
1145,4659,Credit Card,2024-08-17,2205.87
1146,12636,Credit Card,2024-06-12,4865.36
1147,29119,Bank Transfer,2024-01-12,4849.28
1148,9322,Credit Card,2023-10-15,1667.3
1149,28002,Bank Transfer,2023-11-26,4071.28
1150,42699,Bank Transfer,2023-10-29,4074.65
1151,89310,Debit Card,2025-07-14,2501.91
1152,56097,Credit Card,2025-03-19,4383.67
1153,49343,Cash,2025-08-06,3056.59
1154,29998,Cash,2024-05-11,3836.93
1155,59858,Cash,2023-10-03,709.56
1156,47253,Debit Card,2024-10-17,4029.41
1157,31863,UPI,2025-01-18,1202.4
1158,1197,UPI,2023-11-03,3060.85
1159,96695,Cash,2023-12-01,4415.7
1160,42554,Bank Transfer,2024-03-25,4897.74
