order_id,customer_id,order_date,total_amount
832,22679,2025-02-11,3314.81
833,33513,2024-06-13,267.74
834,32539,2025-01-05,1107.07
835,13477,2024-11-26,342.72
836,13251,2025-01-01,3974.94
837,22693,2024-07-02,4512.12
838,5946,2024-08-22,520.9
839,14510,2024-12-27,4844.75
840,18934,2025-09-09,3063.26
841,41781,2024-12-23,1375.37
842,4738,2024-01-27,208.98
843,46800,2025-04-18,3780.09
844,44889,2023-12-12,1853.69
845,13757,2024-11-12,1652.25
846,33096,2025-07-30,4428.22
847,46927,2024-12-15,2295.03
848,42207,2024-07-12,4270.91
849,41344,2025-05-27,815.86
850,24660,2025-01-13,1512.13
851,46074,2024-11-25,3520.55
852,49888,2025-02-16,3159.89
853,14752,2025-03-18,2424.14
854,7004,2024-06-26,211.87
855,19576,2025-05-03,3177.05
856,9166,2024-05-18,3724.98
857,30172,2025-07-04,3982.32
858,1348,2023-11-25,4595.63
859,17922,2025-06-09,1474.3
860,3849,2025-03-08,2267.59
861,15882,2025-04-07,187.52
862,18417,2024-12-11,439.49
863,48496,2024-10-05,418.5
864,40360,2024-07-20,878.75
865,14195,2024-03-02,2142.54
866,18216,2024-05-23,2973.1
867,17365,2025-06-17,4588.01
868,20520,2023-09-26,1742.96
869,37025,2023-10-11,3093.91
870,47043,2025-03-06,2451.48
871,19036,2024-07-05,3045.53
872,22661,2023-10-19,3783.83
873,30112,2025-08-18,4588.03
874,43066,2025-01-18,4427.59
875,31121,2024-03-09,3070.96
876,49363,2023-10-12,1793.67
877,16158,2023-09-27,1521.25
878,35795,2024-07-20,3412.66
879,3477,2024-02-02,1402.19
880,43611,2025-04-19,466.98
881,37735,2023-10-04,2240.11
882,43874,2025-07-22,3231.43
883,40969,2024-07-14,744.47
884,33135,2024-03-21,4486.17
885,22748,2024-09-13,3019.95
886,25930,2024-02-01,890.89
887,25570,2024-08-27,4785.42
888,25993,2024-09-30,4787.85
889,25513,2024-01-01,247.76
890,46367,2024-04-29,2548.1
891,17324,2025-05-27,809.72
892,48171,2024-09-03,644.67
893,26646,2024-10-23,2174.22
894,39795,2025-06-16,1693.74
895,40346,2024-08-28,4402.93
896,32521,2025-08-12,1321.73
897,41247,2024-02-02,1010.68
898,20420,2024-05-15,2985.21
899,10113,2025-03-01,3250.95
900,11350,2024-09-01,2914.09
901,11715,2025-06-09,1486.15
902,10724,2025-05-29,977.03
903,29960,2025-08-11,4357.98
904,24962,2024-06-30,1878.12
905,13021,2025-01-06,4625.63
906,29211,2025-06-21,3299.17
907,43878,2025-02-17,631.11
908,39008,2024-10-28,3650.17
909,26355,2025-01-17,3256.93
910,49159,2025-02-07,4935.61
911,7245,2025-05-23,847.0
912,216,2024-07-22,2806.1
913,42675,2024-01-18,4158.75
914,3831,2024-01-28,4532.59
915,8565,2025-03-03,3971.99
916,44792,2025-05-31,751.98
917,2200,2024-11-30,3194.19
918,31112,2024-10-09,416.36
919,13712,2024-10-19,1229.46
920,1366,2024-11-06,3220.78
921,29829,2024-10-22,2562.29
922,43548,2024-03-20,456.83
923,2829,2025-09-03,821.67
924,35375,2025-06-16,4663.91
925,36064,2024-07-04,4177.87
926,11937,2024-08-06,1720.06
927,23105,2024-09-27,4913.01
928,22705,2025-08-30,2232.79
929,21266,2025-03-07,4335.18
930,39530,2024-06-27,4289.64
931,39193,2024-05-12,710.35
932,244,2024-05-30,4632.22
933,40161,2023-10-10,2857.31
934,2112,2025-01-16,1668.49
935,5312,2025-05-12,3332.05
936,41939,2024-03-03,1676.93
937,499,2025-09-08,1251.86
938,2300,2025-08-21,3530.98
939,32816,2024-09-29,3274.66
940,28998,2024-05-21,3834.75
941,29709,2024-04-21,1674.24
942,4876,2025-03-04,830.42
943,14468,2025-06-29,3044.33
944,28962,2024-12-25,2065.22
945,38712,2025-03-09,4293.82
946,36920,2025-01-12,3493.09
947,9705,2023-09-27,1292.06
948,36144,2023-12-15,4566.76
949,36378,2025-04-26,1843.19
950,41976,2024-06-29,1774.1
951,49996,2024-06-24,2585.52
952,19770,2024-08-28,1071.24
953,6026,2025-05-20,799.49
954,5943,2024-10-30,2745.9
955,4572,2024-09-09,3719.95
956,3646,2024-05-27,2449.36
957,1711,2024-02-29,2329.58
958,47412,2025-07-24,4763.2
959,46866,2024-05-14,2389.17
960,1335,2024-05-16,1682.52
961,8263,2025-02-15,3561.91
962,24793,2025-08-08,1228.42
963,43194,2025-05-23,2690.92
964,27578,2023-12-07,4722.13
965,16940,2025-07-25,2318.01
966,40752,2023-11-20,1327.16
967,26854,2024-04-09,376.03
968,48886,2024-12-07,953.58
969,29632,2024-03-21,3050.71
970,20981,2024-01-26,4886.33
971,10662,2025-05-23,4021.81
972,1074,2025-04-22,1918.66
973,21445,2025-03-22,1607.92
974,23030,2024-05-10,813.54
975,12373,2024-11-13,725.22
976,14493,2025-03-02,1515.32
977,14803,2024-04-06,669.24
978,48765,2023-12-04,4618.17
979,41638,2024-01-01,735.17
980,38906,2024-02-13,2255.93
981,43830,2025-07-17,3862.09
982,4146,2023-12-28,3090.11
983,31368,2025-03-03,3374.18
984,24805,2025-04-07,1609.63
985,11139,2025-04-11,348.59
986,45763,2023-10-22,1561.05
987,43928,2024-11-26,2621.61
988,39045,2024-08-16,4659.18
989,15750,2023-12-22,2507.3
990,22854,2023-09-17,1285.6
991,28099,2024-12-04,996.72
992,36393,2025-07-31,3403.41
993,39644,2023-11-24,1594.45
994,45257,2024-01-15,4111.71
995,32132,2024-02-15,3628.81
996,32365,2025-06-11,3044.94
997,34665,2023-09-17,4280.84
998,40698,2024-10-24,3947.34
999,30081,2025-04-11,457.41
1000,27328,2024-04-01,1984.57
1001,45846,2024-12-07,4435.77
1002,35950,2024-05-07,4509.42
1003,39745,2024-06-27,1494.71
1004,44989,2024-01-13,4513.45
1005,21193,2024-02-22,3455.35
1006,19270,2024-08-02,4328.25
1007,34738,2024-06-08,1738.64
1008,15631,2024-07-17,1015.7
1009,41293,2024-04-10,1006.99
1010,24956,2023-09-17,4123.23
1011,30130,2024-04-23,678.27
1012,46455,2025-04-21,394.05
1013,2454,2023-10-06,2565.71
1014,9610,2024-07-20,4228.99
1015,39694,2025-05-22,358.3
1016,27231,2024-07-22,267.85
1017,30687,2023-12-20,3298.57
1018,15397,2024-11-22,2182.59
1019,47456,2025-07-19,3160.75
1020,4192,2025-08-21,2940.42
1021,1587,2024-07-30,2807.72
1022,23388,2024-12-04,4738.52
1023,44155,2025-05-16,3378.6
1024,33098,2025-03-29,1326.34
1025,13503,2023-10-28,1707.83
1026,39988,2025-07-20,1188.52
1027,3524,2025-07-09,1100.33
1028,8009,2025-05-14,3841.73
1029,38711,2024-06-09,1849.31
1030,9404,2025-05-29,3291.38
1031,20027,2025-07-20,2651.7
1032,33916,2024-05-31,3243.56
1033,42379,2025-05-09,1995.21
1034,37748,2024-03-17,4195.13
1035,13516,2025-08-06,4706.1
1036,40667,2024-09-20,3847.76
1037,44119,2023-10-30,2277.8
1038,34122,2025-02-02,3216.62
1039,4427,2024-06-17,1762.02
1040,25988,2025-01-30,562.78
1041,19211,2024-10-22,2052.65
1042,46277,2024-12-27,486.77
1043,28423,2024-02-06,3563.22
1044,40019,2025-07-08,1068.14
1045,4062,2024-05-16,2156.04
1046,11404,2025-05-07,4520.7
1047,49075,2025-06-06,4674.85
1048,48132,2024-06-14,4124.95
1049,38228,2024-02-04,2408.78
1050,41689,2024-06-06,4644.39
1051,26202,2025-06-14,4848.71
1052,3794,2025-07-30,61.89
1053,9802,2023-11-26,375.61
1054,12480,2024-11-26,2286.16
1055,11038,2024-01-03,1201.1
1056,18020,2024-01-02,637.33
1057,32056,2023-10-09,2480.26
1058,7457,2024-06-11,3061.86
1059,49309,2025-04-24,3998.17
1060,1896,2024-09-22,1454.15
1061,26848,2023-11-11,4508.08
1062,4112,2024-08-13,476.91
1063,14247,2023-12-24,1885.17
1064,17779,2024-06-20,4270.98
1065,32663,2023-11-09,1538.14
1066,14132,2024-10-24,84.21
1067,41906,2023-09-16,2505.48
1068,49688,2025-02-22,4018.08
1069,7639,2025-07-14,4276.69
1070,20322,2024-09-11,2217.81
1071,47183,2025-04-04,4923.5
1072,43215,2025-03-10,1734.47
1073,23018,2023-10-10,1399.31
1074,26666,2024-09-11,2309.59
1075,41036,2024-07-21,1286.92
1076,30129,2025-08-17,1050.12
1077,20844,2024-07-18,3628.36
1078,43410,2024-01-24,1778.7
1079,33405,2024-04-05,3591.16
1080,34542,2024-02-03,2307.9
1081,6126,2024-05-26,1667.86
1082,44474,2025-08-31,860.22
1083,26387,2025-07-20,2234.67
1084,45122,2024-02-27,3355.89
1085,4206,2024-10-16,1897.13
1086,31599,2024-02-02,3191.61
1087,816,2024-11-29,4529.77
1088,23392,2025-01-28,1859.37
1089,8037,2024-03-23,1447.08
1090,28771,2024-03-02,2433.08
1091,13256,2024-06-14,1834.97
1092,47,2025-06-27,237.35
1093,43945,2024-08-23,1280.84
1094,33134,2025-02-20,4358.64
1095,46733,2023-12-15,4462.58
1096,42552,2024-03-03,4661.45
1097,9724,2025-05-23,4701.67
1098,26563,2024-01-05,330.55
1099,23195,2025-04-21,1084.47
1100,18926,2024-09-08,4707.85
1101,36769,2024-02-09,3914.89
1102,16313,2024-06-05,1476.38
1103,38146,2024-12-23,4376.93
1104,16537,2023-12-10,90.9
1105,23906,2025-02-17,4785.99
1106,12826,2024-10-24,704.78
1107,21622,2025-06-07,1759.44
1108,37254,2024-05-02,4449.48
1109,39571,2025-02-18,1809.78
1110,2419,2025-08-21,3266.49
1111,8259,2025-07-15,3863.84
1112,21120,2025-05-19,1657.81
1113,19716,2024-11-02,3646.63
1114,11821,2023-12-28,1320.98
1115,11046,2024-04-02,1877.94
1116,2992,2024-09-22,1652.24
1117,29130,2024-02-07,1680.81
1118,27656,2025-04-22,3778.6
1119,49874,2024-05-04,3244.15
1120,45054,2025-03-02,1544.45
1121,45702,2023-11-11,2218.79
1122,17690,2024-06-22,1968.61
1123,12816,2025-06-25,617.26
1124,39892,2023-10-05,151.93
1125,17559,2024-08-05,936.75
1126,11423,2024-11-16,2367.36
1127,47468,2024-05-11,2247.93
1128,40637,2024-06-29,762.69
1129,11761,2024-01-17,3243.49
1130,41438,2023-12-24,860.65
1131,42358,2024-10-19,732.34
1132,43125,2024-03-08,3108.6
1133,5221,2023-10-07,197.6
1134,39118,2024-08-26,1161.49
1135,1191,2024-11-17,2397.04
1136,27831,2024-09-03,996.26
1137,11257,2024-09-28,3939.86
1138,18477,2025-07-03,168.95
1139,31487,2024-07-02,2145.81
1140,486,2024-01-07,1524.09
1141,9122,2025-04-05,4018.52
1142,49395,2024-09-15,2375.78
1143,30167,2024-02-19,1535.73
1144,16703,2025-01-04,4198.56
1145,13698,2023-12-08,3309.2
1146,34554,2025-06-15,801.93
1147,20433,2024-05-07,4769.12
1148,31132,2024-04-09,2596.16
1149,33397,2024-05-10,4504.73
1150,25318,2025-07-20,2544.1
1151,22926,2025-08-30,173.84
1152,38717,2024-03-13,3151.39
1153,14648,2024-07-09,3768.75
1154,21502,2024-09-19,1782.23
1155,37436,2025-01-14,379.2
1156,18765,2024-11-01,3863.26
1157,37999,2025-02-11,3100.38
1158,35409,2025-05-18,1134.13
1159,28328,2025-06-09,4150.25
1160,40577,2024-10-22,2812.49
1161,18982,2025-04-23,2290.96
1162,30465,2025-08-02,1248.55
1163,29470,2024-12-09,4141.34
1164,10727,2025-06-26,3520.57
1165,48848,2024-02-09,4724.53
1166,15635,2025-07-08,4223.12
1167,9248,2024-07-06,1552.38
1168,37294,2025-03-10,2004.35
1169,2753,2025-02-08,3422.89
1170,10598,2025-08-30,2199.12
1171,39620,2024-02-16,269.27
1172,23007,2025-01-21,464.25
1173,56,2025-04-28,4022.71
1174,48043,2024-06-28,1124.37
1175,38354,2023-12-22,654.25
1176,28198,2025-01-17,4215.81
1177,48617,2024-09-24,1463.66
1178,43280,2025-01-25,2161.56
1179,24024,2025-05-02,1302.5
1180,38778,2025-03-14,607.7
1181,37600,2025-02-05,2160.12
1182,15042,2024-02-16,1988.94
1183,30369,2023-10-12,1394.38
1184,786,2024-03-16,3412.2
1185,33287,2025-02-21,4952.48
1186,1779,2024-02-28,3985.32
1187,48660,2025-04-20,3246.03
1188,42,2024-03-01,2078.55
1189,20524,2025-08-31,4926.51
1190,34271,2025-01-06,92.61
1191,25616,2023-10-08,2063.16
1192,13136,2024-01-29,2928.28
1193,34120,2025-06-11,4351.77
1194,9097,2023-09-19,4756.43
1195,35988,2023-10-05,1493.26
1196,25286,2025-01-22,3144.97
1197,19167,2024-08-05,3998.43
1198,29668,2024-08-11,4953.75
1199,36912,2025-08-17,4961.74
1200,7713,2024-09-03,1561.56
1201,31679,2024-04-08,3130.28
1202,15789,2024-01-27,4459.02
1203,32013,2023-12-11,684.07
1204,639,2024-12-06,4365.58
1205,31718,2024-02-21,4952.54
1206,8773,2024-10-17,1148.29
1207,24603,2023-10-28,1086.68
1208,5149,2025-03-13,1059.52
1209,27897,2024-08-07,1651.44
1210,42876,2024-04-07,277.28
1211,30823,2023-11-14,1997.51
1212,15275,2025-03-28,1758.49
1213,40202,2024-11-09,4170.71
1214,13014,2024-02-01,4287.83
1215,25736,2025-03-13,1558.64
1216,44835,2025-01-29,4816.98
1217,7314,2024-07-31,260.69
1218,9760,2025-03-30,771.85
1219,12486,2024-11-25,4023.17
1220,15059,2025-08-17,4342.88
1221,35522,2023-11-15,4888.25
1222,17412,2025-07-25,2417.54
1223,43841,2023-10-21,3522.75
1224,45050,2025-05-09,3678.44
1225,27334,2024-11-10,2395.47
1226,14444,2025-04-11,2292.36
1227,17502,2025-03-24,3881.15
1228,25259,2024-05-14,2297.42
1229,49802,2024-02-01,3150.01
1230,10576,2024-06-06,956.77
1231,17638,2025-08-25,3371.37
1232,49356,2023-10-28,3145.56
1233,34706,2024-12-14,781.56
1234,41275,2024-01-24,1453.89
1235,30379,2024-06-02,2195.91
1236,6588,2024-03-14,2290.95
1237,6875,2024-12-22,192.53
1238,16170,2025-04-15,3967.49
1239,25695,2024-06-14,873.71
1240,22408,2024-03-29,2237.22
1241,41157,2023-11-09,4760.36
1242,35997,2024-12-10,3506.66
1243,43640,2024-02-02,3352.72
1244,5543,2025-06-24,2604.21
1245,27187,2024-04-24,3311.93
1246,15644,2023-09-18,671.83
1247,20813,2024-08-20,130.26
1248,2548,2025-04-22,1306.86
1249,2198,2024-03-28,4523.46
1250,38961,2023-12-22,492.82
1251,32613,2025-06-10,4485.84
1252,14725,2025-08-20,2769.78
1253,40549,2024-12-09,1365.82
1254,49107,2025-07-02,1947.39
1255,8439,2025-03-06,4377.0
1256,32748,2025-03-18,2886.63
1257,31710,2024-11-30,3091.93
1258,48932,2025-06-21,4938.23
1259,24235,2025-03-16,4009.66
1260,37767,2024-08-29,2262.09
1261,5018,2024-11-25,3486.99
1262,10203,2024-09-08,587.47
1263,42317,2024-02-22,4282.3
1264,21193,2023-10-19,1564.08
1265,36254,2024-06-01,3315.06
1266,34850,2024-05-18,2937.0
1267,42159,2024-04-15,1947.0
1268,6709,2025-08-08,3758.24
1269,2031,2024-11-30,3292.8
1270,32677,2025-05-27,3865.74
1271,43488,2025-01-01,4022.44
1272,22359,2025-06-30,3267.39
1273,4628,2024-06-30,589.71
1274,31214,2025-04-07,3911.78
1275,19955,2024-04-06,1402.43
1276,16801,2023-10-12,3030.24
1277,43060,2024-09-12,528.6
1278,30661,2024-03-16,2053.62
1279,40645,2023-11-24,449.99
1280,8858,2024-07-31,2519.21
1281,20072,2023-09-30,3768.09
1282,44541,2024-11-04,1374.3
1283,27937,2025-04-25,837.54
1284,19659,2023-12-25,1660.16
1285,46535,2023-12-01,4680.94
1286,17966,2025-08-07,3932.85
1287,39416,2025-02-26,2462.67
1288,34994,2024-12-07,996.75
1289,47353,2024-08-09,474.22
1290,7636,2023-12-02,3121.24
1291,28781,2025-01-12,2149.7
1292,19386,2025-01-21,93.84
1293,14906,2024-03-30,2783.41
1294,41085,2025-06-12,1942.18
1295,6069,2023-12-03,1236.27
1296,35689,2023-09-13,4148.39
1297,24450,2024-03-15,4141.48
1298,43156,2025-05-09,1507.42
1299,33573,2024-07-24,3898.88
1300,37922,2024-07-24,768.62
1301,19659,2025-03-27,3017.36
1302,31038,2024-08-17,307.42
1303,8034,2025-01-30,4893.06
1304,439,2024-05-04,2593.51
1305,16278,2024-07-21,3250.28
1306,33283,2025-04-07,389.98
1307,20457,2023-09-24,2813.97
1308,40841,2023-12-02,1155.33
1309,9837,2024-06-12,2027.09
1310,32249,2024-12-18,1670.66
1311,30769,2024-10-18,4174.96
1312,25306,2025-01-28,2939.17
1313,45594,2024-02-27,780.73
1314,13669,2024-07-07,71.29
1315,41282,2024-04-09,2427.97
1316,31038,2025-06-13,1267.11
1317,45319,2025-02-11,2932.13
1318,6742,2023-09-14,4125.82
1319,2735,2024-11-14,1190.6
1320,15706,2025-05-21,3930.05
1321,6975,2025-01-12,4330.62
1322,29838,2025-01-29,2426.51
1323,31495,2024-03-21,1972.64
1324,9462,2024-09-25,3429.19
1325,34269,2025-06-02,4136.38
1326,41764,2024-03-01,3384.72
1327,26225,2024-05-27,4172.77
1328,8185,2024-02-25,4565.95
1329,39343,2025-05-15,4034.12
1330,31259,2023-10-06,250.86
1331,24161,2025-06-16,3323.24
1332,9106,2025-05-27,3445.57
1333,261,2025-07-30,4236.36
1334,14690,2024-12-09,1635.21
1335,7798,2023-09-30,278.9
1336,39870,2025-08-09,1376.93
1337,6910,2024-04-22,1792.17
1338,40913,2024-07-25,2260.29
1339,15849,2025-05-15,274.61
1340,42624,2025-03-08,812.95
1341,25160,2025-05-17,2857.89
1342,10786,2024-03-30,1334.61
1343,38006,2025-01-30,71.04
1344,27708,2024-12-05,1730.39
1345,32870,2024-02-27,1997.34
1346,22272,2025-05-18,2297.76
1347,22001,2024-01-19,4433.59
1348,49942,2024-06-30,4137.81
1349,16676,2024-06-15,2471.72
1350,43170,2024-08-01,2098.78
1351,5883,2023-10-29,1742.54
1352,38918,2025-04-26,2392.03
1353,49229,2025-02-17,598.12
1354,8821,2025-06-17,2480.04
1355,33070,2025-01-09,4154.5
1356,19008,2025-03-17,4473.46
1357,22500,2024-10-02,2365.12
1358,45237,2024-09-12,104.28
1359,10239,2025-02-26,1327.3
1360,45247,2024-11-08,3621.4
1361,42266,2024-06-12,4397.02
1362,19875,2025-09-12,977.79
1363,2306,2024-05-04,4145.84
1364,3274,2024-09-14,203.64
1365,28252,2024-10-22,553.71
1366,37071,2025-08-25,1428.98
1367,14939,2025-08-22,4341.25
1368,39311,2025-03-22,2795.06
1369,12181,2024-07-14,527.12
1370,18435,2025-08-28,2519.75
1371,18648,2025-06-28,1361.79
1372,31184,2024-10-31,1382.73
1373,42708,2024-03-19,4571.14
1374,46957,2023-11-16,1573.08
1375,46421,2024-08-09,1919.6
1376,46142,2024-11-17,4179.01
1377,13890,2024-12-18,2976.11
1378,987,2025-08-14,2761.21
1379,27002,2024-05-29,2195.29
1380,42170,2025-04-05,3648.89
1381,19867,2025-02-27,2169.21
1382,6960,2024-07-01,4460.51
1383,38754,2025-01-06,2535.9
1384,17712,2025-08-25,1106.33
1385,17314,2024-03-28,1160.95
1386,14893,2024-10-28,412.03
1387,49020,2024-09-17,886.95
1388,26418,2025-06-29,825.97
1389,36248,2024-08-12,4369.16
1390,7522,2025-01-05,2623.06
1391,33711,2025-09-06,3311.76
1392,44689,2024-08-19,3479.32
1393,46566,2024-02-17,818.64
1394,47938,2025-02-22,872.89
1395,42692,2024-01-07,3982.5
1396,9839,2025-08-30,4424.58
1397,1643,2025-08-14,104.62
1398,24868,2024-12-18,4336.07
1399,14429,2024-10-08,613.57
1400,43522,2024-02-25,879.18
1401,15443,2023-11-16,1519.5
1402,17935,2025-01-27,4509.43
1403,42061,2024-07-28,2128.97
1404,18519,2024-04-25,368.27
1405,19940,2024-08-10,2276.62
1406,28505,2024-11-12,1176.51
1407,33365,2024-12-17,2239.67
1408,43574,2024-09-29,2914.61
1409,40761,2024-02-28,819.63
1410,27167,2024-10-20,3679.7
1411,25496,2025-04-07,1110.39
1412,5612,2024-03-30,2063.15
1413,28299,2023-11-21,282.35
1414,35426,2024-12-13,2391.13
1415,27972,2025-06-17,3402.56
1416,18718,2024-05-12,329.44
1417,30727,2025-07-20,761.0
1418,7277,2024-05-23,2514.35
1419,37149,2025-02-23,547.47
1420,24657,2023-10-21,3073.19
1421,42274,2025-05-05,4759.65
1422,37583,2024-04-24,2211.01
1423,15616,2024-07-23,1952.93
1424,33619,2023-12-30,4998.96
1425,724,2023-10-03,4781.32
1426,38291,2024-10-22,3013.3
1427,25506,2024-04-14,1499.24
1428,34318,2024-06-24,803.81
1429,2248,2024-01-06,1940.91
1430,26833,2025-05-02,623.72
1431,24955,2024-04-02,262.75
1432,8547,2024-09-28,111.61
1433,8305,2024-04-24,4053.08
1434,43498,2025-08-26,3946.56
1435,35325,2023-09-24,1250.78
1436,28792,2023-11-24,4854.47
1437,42187,2024-12-13,971.03
1438,2980,2025-01-09,2055.7
1439,27348,2023-12-26,2600.03
1440,672,2024-12-16,3683.88
1441,23516,2025-06-10,1746.42
1442,48207,2024-09-15,2978.57
1443,35787,2023-09-19,3076.84
1444,3657,2025-09-03,536.44
1445,2374,2025-03-11,2206.15
1446,32903,2023-11-03,2733.21
1447,18721,2023-10-12,724.54
1448,44058,2024-02-04,1483.15
1449,23426,2025-06-11,59.68
1450,25916,2025-06-17,880.55
1451,27340,2025-04-27,1407.11
1452,37141,2025-04-07,692.06
1453,14666,2024-07-03,4445.51
1454,41433,2024-09-02,1192.65
1455,31938,2024-10-20,1133.65
1456,47659,2023-11-10,4079.76
1457,13463,2024-05-11,430.56
1458,3417,2023-12-22,2505.29
1459,10734,2025-06-02,2592.21
1460,13731,2025-05-31,896.69
1461,33262,2025-07-18,4008.25
1462,14017,2024-08-15,2355.19
1463,47480,2025-07-31,4444.94
1464,24976,2024-06-28,3866.18
1465,23706,2024-11-19,2974.86
1466,22763,2024-06-23,2404.6
1467,41582,2024-10-21,4265.62
1468,22569,2025-05-30,3226.56
1469,19971,2025-06-23,1773.16
1470,1030,2025-06-01,2115.76
1471,48953,2024-02-11,3516.1
1472,4061,2023-11-09,693.38
1473,8227,2023-11-06,1356.6
1474,21311,2025-07-25,1659.13
1475,18155,2023-09-29,1520.09
1476,7095,2025-07-20,3392.07
1477,32669,2023-10-05,426.88
1478,41438,2024-02-04,3406.5
1479,23360,2024-11-04,3263.95
1480,20716,2025-01-23,3208.02
1481,48293,2024-02-21,3995.17
1482,40805,2024-12-25,1726.68
1483,34306,2025-03-08,4062.16
1484,26616,2024-10-06,3175.8
1485,6747,2025-05-10,4459.84
1486,5397,2024-11-08,3263.75
1487,41407,2025-01-10,3009.53
1488,45372,2025-02-01,1061.67
1489,16648,2023-09-20,4433.11
1490,40913,2024-10-07,860.48
1491,5929,2024-09-14,4213.36
1492,32413,2024-06-01,3301.71
1493,33197,2025-06-29,1727.95
1494,48507,2023-11-10,736.68
1495,49204,2024-12-25,777.52
1496,44878,2024-11-01,2009.12
1497,14512,2024-05-19,860.54
1498,38955,2025-02-16,3377.78
1499,44822,2024-06-08,3131.73
1500,27751,2024-08-12,52.3
1501,12732,2025-03-18,2905.35
1502,7468,2024-08-02,4257.79
1503,16897,2024-04-03,3794.65
1504,14994,2023-12-18,2314.86
1505,2656,2025-08-12,3838.87
1506,35916,2025-04-28,4648.13
1507,22551,2024-03-12,2555.16
1508,25621,2024-10-01,783.36
1509,34347,2024-08-09,435.72
1510,33128,2024-09-30,3858.81
1511,5903,2024-05-15,1525.97
1512,39761,2023-11-16,1406.89
